name,ph_seq,ph_dur,ph_num,note_seq,note_dur,note_slur
Set_Fire_to_the_Rain_seg046,SP t ah ch y ao r f ey s AP w eh n ih t b er n w ay l ay k r ay k ax z ay hh er d ih t s k r iy m ih ng aw t y ao r n ey m SP,0.140608 0.0765184 0.2026752 0.086656 0.0331264 0.0802176 0.0395904 0.1459456 1.0748672 0.0791808 0.4406144 0.0697344 0.2406912 0.0513536 0.0394752 0.0979456 0.1551104 0.2630272 0.1826688 0.1284608 0.2413312 0.0395904 0.1114496 0.1740672 0.0544128 0.4308736 0.1319552 0.2180608 0.0866816 0.194112 0.1033856 0.5968384 0.028352 0.1323008 0.0629376 0.2860288 0.0527744 0.0471296 0.241728 0.331968 0.2253568 0.0431232 0.1568768 0.1419776 0.0173824 0.0312576 0.0197888 0.2109568 0.7542016 0.164032 0.1604096,1 1 3 3 2 2 2 3 3 2 3 2 2 2 2 5 2 2 3 3 2 1,rest C5+40 C#5-42 C5-28 G4-9 rest A4-31 rest E4+43 C#4+8 C#4+7 C#4+4 E4+34 D4+48 C4+44 C#4+5 C4+41 F4-13 E4-4 C#4-16 rest E4+4 C4+47 C#4-10 C#4+34 E4+4 C#4+2 rest,0.141 0.077 0.322 0.266 1.154 0.510 0.292 0.293 0.296 0.278 0.281 0.340 0.141 0.160 0.262 0.305 0.297 0.156 0.190 0.280 0.581 0.279 0.294 0.268 0.316 0.262 0.918 0.160,0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 1 1 0 0 1 0 0 0 0 0
Set_Fire_to_the_Rain_seg047,SP AP y ao r n ey m SP,0.1604096 0.4103936 0.1699072 0.0603136 0.0499968 0.1472896 0.9818752 0.0999936 0.0604288,1 1 1 3 2 1,rest rest B3-17 E4+46 C4+4 F4-49 rest,0.160 0.410 0.170 0.258 0.732 0.350 0.060,0 0 0 0 0 1 0
Set_Fire_to_the_Rain_seg048,SP AP ay s eh t f ay y ae AP t uw dh ax r ey n SP,0.0604288 0.4812928 0.42912 0.1835648 0.3862144 0.0500096 0.2014208 0.648576 0.0593792 0.8 0.4802176 0.0925568 0.0584832 0.0381056 0.0910592 0.0593792 1.1500032 0.0456192 0.3405696,1 1 1 1 3 2 1 2 2 2 2 1,rest rest G#4+15 G#4+2 G4+19 G#4-4 G#4-3 A4+1 F#4+47 F#4+38 F4-49 rest A#4-43 G4-40 A4-38 F#4-49 rest,0.060 0.481 0.208 0.221 0.184 0.638 0.438 0.080 0.190 0.430 0.370 0.573 0.097 0.150 0.930 0.265 0.341,0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 1 0
Set_Fire_to_the_Rain_seg049,SP ae n ay th uw r ah s ih n t uw dh ax f l ey m z AP w eh n w iy f eh l s ah m th ih ng SP,0.3405696 0.0940032 0.1554432 0.1049856 0.2065792 0.2027904 0.1000192 1.0114688 0.1686912 0.0693888 0.0306176 0.213824 0.226816 0.045312 0.114048 0.1449088 0.063936 1.0829952 0.2004608 0.107712 0.6646272 0.0612224 0.1949696 0.0396032 0.0601984 0.0700032 0.248384 0.3016192 0.1645824 0.1523712 0.1330432 0.0697984 0.0606592 0.0789248 0.0895744 0.1670912,1 1 1 2 2 2 3 2 3 3 2 3 2 3 3 2 1,rest F#4+0 F#4+16 G4-10 C5-46 F#4+37 E4-43 C5-10 C5-48 C#5-40 F#4+34 G#4+43 rest A4-12 C#4+2 F4+40 E4-41 C#4+3 C#4+50 C#4+43 D4-50 rest,0.341 0.094 0.155 0.312 0.303 0.376 0.805 0.314 0.272 0.323 0.947 0.445 0.726 0.295 0.318 0.126 0.170 0.322 0.128 0.136 0.168 0.167,0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 0 1 0 0
Set_Fire_to_the_Rain_seg050,SP ay d k ax z ay n uw dh ae t SP,0.1670912 0.3443712 0.0395776 0.1625344 0.1978752 0.0969216 0.1926912 0.1007232 0.5096832 0.0739968 0.1947648 0.0499968 0.2114432,1 1 2 2 2 2 2 1,rest E4-44 rest C#4-41 C4+44 E4+46 D4-12 C#4-7 rest,0.167 0.344 0.202 0.295 0.293 0.258 0.325 0.245 0.211,0 0 0 0 0 0 1 0 0
Set_Fire_to_the_Rain_seg051,SP dh ae t SP,0.2114432 0.1070592 0.3116928 0.0499968 0.1104256,1 1 2 1,rest A3-26 E4-48 rest,0.211 0.107 0.362 0.110,0 0 0 0
Set_Fire_to_the_Rain_seg052,SP w aa z dh ah l ae s t ay m SP,0.1104256 0.0775552 0.0620288 0.1499904 0.0650624 0.1755648 0.0593792 0.2208384 0.1197952 0.0915584 0.821312 0.0464768 0.1396096,1 1 3 2 3 2 1,rest D4-46 C#4+49 C#4-10 D#4+2 C#4+9 C#4+12 rest,0.110 0.078 0.277 0.235 0.432 0.298 0.570 0.140,0 0 0 0 0 0 1 0
Set_Fire_to_the_Rain_seg053,SP AP dh ax l ae s t ay m AP ow AP ow n ow SP,0.1396096 0.4301952 0.037248 0.203392 0.0768896 0.0939392 0.139584 0.1074816 1.2943488 0.0598656 0.5070592 3.6406272 0.2980992 0.4018944 0.1913088 2.8388992 0.5395712,1 1 1 2 3 2 1 1 1 2 1 1,rest rest C#4-14 C#4-14 F#4-31 C4+48 B3+7 E4-47 F4-4 rest F#4-19 G#4+9 F#4+45 D#4+49 F#4-12 C4+39 D4+36 C4+37 C#4+38 rest G4-11 G4-23 G4-40 G#4+33 G4-15 F4-16 G4-36 rest,0.140 0.430 0.037 0.280 0.341 0.302 0.480 0.230 0.343 0.507 0.200 0.130 1.640 0.190 0.160 0.100 0.120 0.140 0.960 0.298 0.392 0.202 0.498 0.260 0.180 0.610 1.290 0.540,0 0 0 0 0 0 1 1 1 0 0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 0
Set_Fire_to_the_Rain2_seg000,SP AP ay s eh t f ay er AP t uw dh ax r ay AP ae n ah th r uw r ah s ih n t uw dh ax f l ey m z AP SP,0.0013605 0.3292517 0.429025 0.1986395 0.2917233 0.05 0.2768707 0.6429209 0.9093752 0.2916668 0.086196 0.0748296 0.0340136 0.1039188 0.0895836 1.1197912 0.2885208 0.2349208 0.047392 0.1406248 0.162096 0.0326532 0.1937936 0.06471 1.0165392 0.1593744 0.05 0.0593752 0.1958904 0.2113376 0.0517008 0.1074824 0.1455784 0.0684808 0.9945584 0.286168 0.1096368 0.430208 0.119792,1 1 1 1 3 1 1 2 2 2 1 1 2 3 2 2 3 2 3 3 1 1,rest rest G#4+34 G#4+32 A4-41 rest A4-37 G4-50 E4+37 rest A4-7 F#4-7 G#4+48 F#4+3 rest F#4+13 F#4+9 B4-6 F#4+1 G4-4 F4-47 D#4-42 E4-8 B4-12 B4+35 B4+44 F#4+41 G#4+24 rest rest,0.001 0.329 0.429 0.199 0.322 0.297 0.643 0.480 0.429 0.378 0.109 0.194 0.911 0.209 0.289 0.282 0.335 0.259 0.216 0.200 0.220 0.180 0.360 0.305 0.263 0.322 0.940 0.450 0.430 0.120,0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 0 1 0 0
Set_Fire_to_the_Rain2_seg001,SP w eh n ih t f eh l s ah m th ih ng d ay k ax z ay n uw dh ae t AP dh ae t w aa z dh ax l ah s t ey m SP,0.119792 0.0501128 0.2394704 0.069792 0.0708328 0.05 0.1791672 0.2812496 0.1395832 0.1494968 0.1505032 0.119792 0.0544232 0.0955768 0.15 0.0664392 0.3741856 0.1727544 0.194104 0.0993208 0.2025704 0.0776984 0.312928 0.174604 0.2149792 0.0697904 0.1604176 0.111728 0.2380944 0.069968 0.189584 0.1208336 0.1291664 0.05 0.1370464 0.1265312 0.14788 0.179168 0.0661472 0.8036448 0.0866064 0.1755088,1 1 2 3 3 3 3 2 2 2 2 2 2 3 3 2 3 2 1,rest G#4-50 G#4-39 rest D#4+32 C4+10 C#4-46 C#4-35 E4-35 C#4-11 C#4+8 F4-41 C4+2 rest D#4+48 C#4-1 C4+15 D#4+2 rest C#4+6 rest,0.120 0.050 0.309 0.300 0.341 0.229 0.325 0.312 0.547 0.293 0.280 0.488 0.285 0.272 0.498 0.300 0.264 0.167 0.226 0.890 0.176,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
Set_Fire_to_the_Rain2_seg003,SP dh ax l ah s t ay m SP,0.1528336 0.0459952 0.1526432 0.1171488 0.1010432 0.1593744 0.0986256 1.0013744 0.0911424 0.110656,1 1 2 3 2 1,rest C4+44 C#4+11 C4-17 F#4-40 rest C#4-37 C4-49 D#4+8 rest,0.153 0.046 0.081 0.189 0.211 0.148 0.292 0.360 0.440 0.111,0 0 0 1 0 1 0 1 1 0
Set_Fire_to_the_Rain2_seg005,SP AP l eh t ih t b er n SP,0.320832 0.5395808 0.0395872 0.2686752 0.0231296 0.2300704 0.1 0.1946464 9.3543072 0.2493248 0.560544,1 1 1 2 3 2 1,rest rest D#5+42 C#5+34 B4+14 G#4+42 G4-46 E4-11 E4+49 E4+12 E4+4 C4+6 C#4-14 C#4+11 B3+43 D4-4 C4+37 G4-3 E4+38 F#4-5 F4+36 E4+35 C#4-2 rest,0.321 0.540 0.040 0.292 0.268 0.257 0.303 0.210 0.540 0.560 0.890 0.290 0.390 0.870 0.410 0.140 0.180 0.250 2.240 1.640 0.180 0.250 0.260 0.561,0 0 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
Skyfall_seg000,SP dh ih s ih z dh iy eh n d SP,2.3260772 0.0312924 0.1628118 0.2566894 0.2033376 0.1499996 0.0956424 0.1637328 0.4167656 1.4936512 0.0895836 0.9736812,1 1 2 3 1 3 1,rest A3+36 D4+2 D4-14 C4-46 C4-49 rest,2.326 0.031 0.420 0.449 0.164 2.000 0.974,0 0 0 0 0 0 0
Skyfall_seg002,SP hh ow l d y ao r b r eh th ae n d k aw n t uw t eh n SP,0.6336736 0.0760768 0.2457984 0.0791664 0.0791672 0.0197912 0.0713152 0.0391008 0.1093752 0.0410936 0.359948 0.2291672 0.1218752 0.118488 0.0502616 0.1791672 0.880208 0.1 0.212132 0.1274512 0.169792 0.3812496 1.5791672 0.4697912,1 1 4 4 2 4 3 2 2 1,rest A3+32 C#4+3 D4-13 D4-15 rest B3-2 D4-39 rest E4-15 C4-46 rest,0.634 0.076 0.424 0.261 0.355 0.234 0.470 0.837 0.356 0.297 1.960 0.470,0 0 0 0 0 1 0 0 1 0 0 0
Skyfall_seg003,SP AP f iy l dh iy er th m uw v ae n dh eh n SP,0.4697912 0.8197912 0.169792 0.2675472 0.2834944 0.139584 0.45 0.5464208 0.1197264 0.1383232 1.2257376 0.1166656 0.1125008 0.15 0.05 0.3464592 1.4441648 1.2604192,1 1 1 3 1 3 2 3 2 1,rest rest B3+33 D#4-48 C4+10 B3+36 C#4+38 B3+34 A3+42 C#4+2 D#4-15 D4-38 B3+1 D#4-38 rest,0.470 0.820 0.170 0.271 0.150 0.270 0.450 0.560 0.244 0.296 0.140 0.907 0.313 1.791 1.260,0 0 0 0 1 1 0 0 1 0 1 1 0 0 0
Skyfall_seg004,SP hh ih r m ay hh aa r t b er s t SP,1.2604192 0.1093744 0.410416 0.1 0.1558944 0.463896 0.1955168 0.3055264 0.059376 0.1395808 0.1082128 2.4719968 0.1 0.0670064 0.13152,1 1 3 2 4 3 1,rest B3+34 C#4-10 D4-16 B3+12 B3+42 D4-40 rest,1.260 0.109 0.666 0.659 0.613 0.412 2.227 0.132,0 0 0 0 0 0 1 0
Skyfall_seg005,SP AP ax g ay n SP,0.13152 0.48064 0.1208336 0.1697904 1.5302096 0.119792 0.8,1 1 1 1 2 1,rest rest A#3-6 rest F4+49 G4+34 rest,0.132 0.481 0.121 0.170 0.277 1.373 0.800,0 0 0 0 0 1 0
Skyfall_seg006,SP AP f ao r dh ih s ih z dh ih eh n d SP,0.8 0.3916672 0.0668864 0.1622784 0.079168 0.0593728 0.1604224 0.2022496 0.1789984 0.1791616 0.1402528 0.2190464 0.3111136 1.7295872 0.1094144 1.0301696,1 1 1 3 2 3 1 3 1,rest rest A3-22 C4-17 D#4-11 D4-45 B3+2 C4-45 rest,0.800 0.392 0.067 0.301 0.363 0.498 0.219 2.150 1.030,0 0 0 0 0 0 0 0 0
Skyfall_seg007,SP AP ay v dr aw n d ae n dr eh m dh ih s m ow m eh n SP,1.0301696 0.5 0.0906272 0.079168 0.15 0.4208352 0.073872 0.0204096 0.1057152 0.119792 0.079168 0.2916928 0.26872 0.0491968 0.176416 0.1150176 0.1197888 1.2895808 0.1572448 0.4542176 3.1989568 0.479168,1 1 1 2 3 3 3 3 2 2 1,rest rest F3+13 F#3-12 D4+5 C4-48 B3+33 C#4-10 D4-38 C4-41 B3-14 C4+37 D4-43 B3-2 D4-13 C#4-16 A#3+6 C#4-12 A#3+33 C4-43 rest,1.030 0.500 0.091 0.229 0.515 0.305 0.140 0.160 0.309 0.411 0.189 0.250 0.830 0.177 0.243 0.190 0.110 0.150 0.140 2.821 0.479,0 0 0 0 0 0 0 1 1 0 0 1 1 1 0 1 1 1 1 1 0
Skyfall_seg008,SP AP s ow ow v er d uw ay ow dh eh m SP,0.479168 0.6406208 0.128624 0.2113376 0.3798304 0.0609856 0.222224 0.0469984 0.5500032 0.3 1.2 0.059376 0.3104128 1.4895872 0.620832,1 1 1 1 2 2 1 1 2 2 1,rest rest A#3-37 B3+11 C#4-5 C4-17 D4-42 B3+42 C4-39 C#4+48 D#4-42 C4+48 B3+46 rest,0.479 0.641 0.129 0.211 0.441 0.269 0.550 0.300 0.310 0.949 0.311 0.330 1.159 0.621,0 0 0 0 0 0 0 0 0 1 0 1 1 0
Skyfall_seg009,SP AP s w eh p t ax w ey ay m s t ow l ax n SP,0.620832 0.6 0.2395808 0.05 0.0960192 0.0237792 0.2193056 0.0911072 0.1129728 0.5464064 0.181248 0.0895808 0.1499968 0.0577088 2.4225024 0.3548224 1.0847616 0.6895808 0.4646592,1 1 2 3 2 1 4 2 2 1,rest rest B3-2 C4+11 A#3+37 C#4+37 B3-10 C#4+43 A#3+47 G4-14 rest,0.621 0.600 0.290 0.339 0.204 0.546 0.479 2.491 0.286 1.774 0.465,0 0 0 0 0 0 0 0 1 0 0
Skyfall_seg010,SP AP l eh t dh ax s k ay f ao l AP w eh n ih t k tr ah m b ax l z AP w iy w ih l s t ae n t ao ae n d f ey z ih t ao l SP,0.4646592 0.506176 0.1691136 0.1704704 0.0500032 0.1876864 0.184128 0.138592 0.127616 0.481184 0.1827648 1.7782336 0.0593728 0.4312512 0.109376 0.3197952 0.0593728 0.141664 0.1291648 0.1577088 0.076192 0.2661056 0.2197888 0.0593792 1.9295616 0.1506432 0.1 0.420832 0.0895872 0.3 0.0985728 0.1732992 0.0734144 0.1255424 0.093504 0.2285696 0.12688 0.1895872 1.561536 0.1197184 0.170528 0.0394624 0.0993792 0.330208 0.08288 0.2077504 0.0291648 0.7263552 0.2330176 0.4010432,1 1 1 3 3 2 2 2 2 4 3 3 2 2 4 3 1 4 2 2 2 1,rest rest G3-47 A#3+8 A3+44 C4-38 B3+36 F#4-39 G4-13 rest C4-48 B3+38 A3-37 B3+12 F#4+2 G4+40 rest C4-47 C4-17 B3+16 A#4-7 C5-47 G4-45 F4-18 F4+12 F4-16 D#4+8 D#4-38 F4-37 rest,0.465 0.506 0.169 0.170 0.238 0.450 0.664 0.408 1.430 0.541 0.379 0.170 0.335 0.545 0.320 1.860 0.510 0.399 0.466 0.545 0.320 0.390 0.230 0.621 0.429 0.413 0.237 0.430 0.530 0.401,0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0 1 0
Skyfall_seg011,SP t ax g eh dh er l eh t dh ax s k ay f ao l AP w eh n ih t k r ah m b ax l z AP w iy w ih l s t ah n t ao l ae n d f ey s ih t ao l t ax g eh dh er SP,0.3406272 0.080224 0.1791488 0.1197952 0.25104 0.0593728 0.5099136 0.1732416 0.23664 0.0644992 0.0854976 0.1108672 0.1495552 0.1384256 0.4115712 0.1895872 1.4 0.1395776 0.4802112 0.0697856 0.2906304 0.0553728 0.1959232 0.1101632 0.149696 0.075744 0.2195008 0.214432 0.079168 1.6048064 0.1149824 0.139584 0.5208384 0.0791616 0.3416704 0.0791616 0.127776 0.0836864 0.1291712 0.1136768 0.1900288 0.1210752 0.2345856 0.774944 0.825056 0.1906304 0.109376 0.0499968 0.1405888 0.3302464 0.079168 0.190624 0.0394304 0.2530496 0.3564736 0.1197952 0.0919808 0.13152 0.2275456 0.0667904 0.462368 0.1,1 1 2 2 2 3 3 2 2 2 2 4 3 3 2 2 4 3 2 4 2 2 3 2 2 1 1,rest D#4+0 D#4-45 D#4-43 F4-3 D4+40 D#4-12 C4-17 F4-9 G4-40 rest C4-12 C4-7 rest C4-36 G4+45 rest B3+37 C4-41 B3+2 rest A#4-12 C5-16 F#4+47 F4-12 F4-13 rest F4-44 D#4-7 F#4+36 D4+17 D#4+11 F4-5 rest,0.341 0.080 0.299 0.310 0.683 0.387 0.399 0.601 0.370 1.170 0.550 0.346 0.264 0.267 0.513 1.859 0.600 0.421 0.454 0.325 0.220 0.300 0.460 0.250 0.590 0.350 0.141 0.409 0.230 0.729 0.224 0.294 0.462 0.100,0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 0 0 0
Skyfall_seg012,SP ae t s k ay f ao l SP,0.1 0.5736832 0.0789184 0.1560064 0.1315136 0.6505088 0.189408 1.6803776 0.339584 2.4770816,1 1 3 2 2 1,rest D4-49 rest D4-48 rest B3+48 rest,0.100 0.574 0.366 0.650 0.190 2.020 2.477,0 0 0 0 1 0 0
Skyfall_seg013,SP ae t s k ay f ao l SP,2.4770816 0.4947968 0.1165504 0.1269824 0.1251712 0.6792128 0.2 1.890624 0.4291648 2.690624,1 1 3 2 2 1,rest C4+48 rest C#4+36 rest B3+15 rest,2.477 0.495 0.369 0.689 0.190 2.320 2.691,0 0 0 0 1 0 0
Skyfall_seg014,SP s k ay f ao r ih s SP,2.690624 0.1197888 0.157472 0.2633728 0.1791616 0.2802048 0.1 0.0924608 0.1877376 0.3791744,1 2 2 2 2 1,rest A3-28 C#4-35 C4+39 C#4+11 rest,2.691 0.277 0.443 0.380 0.280 0.379,0 0 0 0 0 0
Skyfall_seg015,SP w eh r w iy s t aa r t SP,0.3791744 0.0657472 0.2155072 0.0895872 0.0593728 0.0845056 0.0993152 0.1068224 1.940608 0.3385152 0.2503424 0.9537344,1 1 3 3 3 1,rest C4+37 C#4-37 B3-8 B3+2 rest,0.379 0.066 0.364 0.291 2.529 0.954,0 0 0 0 0 0
Skyfall_seg017,SP ax th aw z ax m ay l z ax n p ow z ax p aa r t SP,0.267584 0.0598848 0.1904576 0.276608 0.0716992 0.0283008 0.1775872 0.46304 0.069792 0.0776 0.0630272 0.2093888 0.1547904 0.2753984 0.08832 0.0523072 0.122752 2.466848 0.219776 0.4680192 0.5750656,1 1 1 2 2 3 3 2 2 3 1,rest F#3+40 F#3+38 C#4-4 B3+39 C#4-4 C4+0 C#4-9 A#3+36 D4+0 rest,0.268 0.060 0.190 0.348 0.206 0.610 0.427 0.364 0.175 3.155 0.575,0 0 0 0 0 0 0 0 0 0 0
Skyfall_seg018,SP AP w eh r w er l d z k ax l ay d ae n d ey z aa r d ay k SP,0.5750656 0.8475392 0.0593792 0.1604096 0.109376 0.0198016 0.179904 0.0512512 0.0500864 0.059392 0.0868992 0.0775424 0.1515008 0.5840384 0.0490496 0.1311616 0.2 0.0792704 0.299904 0.0969216 0.0843264 0.0680448 0.0802816 1.0402048 0.1049088 0.4857216,1 1 1 3 5 2 2 3 2 3 2 1,rest rest B3+1 B3-12 C4+12 A#3+40 C#4-43 B3-4 B3-1 C#4-40 B3-12 B3+0 rest,0.575 0.848 0.059 0.290 0.428 0.229 0.633 0.410 0.158 0.238 0.233 1.145 0.486,0 0 0 0 0 0 0 0 0 1 0 0 0
Skyfall_seg019,SP y uw m ey hh ae v m ay n ah m b er SP,0.4857216 0.0593792 0.0476544 0.169152 0.184128 0.1292672 0.1114752 0.0593536 0.0985344 0.1806464 0.1037184 0.1566848 0.2198016 0.03168 0.6276992 0.0999936,1 1 2 2 3 2 3 1 1,rest B3-6 B3-6 C4-38 D4-34 D4+2 F4-4 E4+43 G4-49 rest,0.486 0.059 0.217 0.313 0.269 0.284 0.181 0.227 0.628 0.100,0 0 0 0 0 0 0 1 0 0
Skyfall_seg020,SP y uh k ae n t ey k m ay n ey m SP,0.0999936 0.0499968 0.0708352 0.130624 0.0297856 0.0895872 0.109632 0.2007808 0.0791808 0.1604096 0.2197888 0.1380352 1.042176 0.1197952 0.4,1 1 2 3 3 2 2 1,rest C4+14 C4+47 E4-13 F#4-10 rest G4+1 A#3+2 C4-10 B3+38 rest,0.100 0.050 0.201 0.229 0.220 0.221 0.358 0.131 0.170 0.861 0.400,0 0 0 0 0 1 0 0 1 1 0
Skyfall_seg021,SP AP b ah t y uw n eh v er hh ae v m ay hh aa SP,0.4 0.3593728 0.0718464 0.0583552 0.1000064 0.0697856 0.0933888 0.1591936 0.1682688 0.0711808 0.2288 0.1086208 0.1913856 0.1000064 0.0605312 0.1394688 0.13312 0.1762432 0.0672768,1 1 1 3 2 2 2 3 2 1 1,rest rest B3+44 C4-34 B3-44 B3+36 G4-13 F#4+28 D4-3 B3-15 F4-36 rest,0.400 0.359 0.072 0.169 0.059 0.253 0.239 0.337 0.352 0.273 0.176 0.067,0 0 0 0 1 0 0 0 0 0 0 0
Skyfall_seg022,SP aa SP,0.0672768 1.352512 0.1400064,1 1 1,rest F#4+47 rest,0.067 1.353 0.140,0 0 0
Skyfall_seg023,SP aa r t AP l eh dh ax s k ay f ao l AP w eh n ih t k r ah m b ax l z AP w iy w ih l s t ah n d t ao l ah n f ey z ih t ao l t ax g eh dh er SP,0.1400064 1.1308288 0.1395968 0.0395776 0.180224 0.1442304 0.1859712 0.1587072 0.1225344 0.1291776 0.1256064 0.394176 0.1554944 1.1643008 0.2499968 0.4499968 0.1157504 0.3144576 0.072832 0.1188352 0.0999936 0.1965952 0.0453504 0.2430848 0.2139264 0.0949248 1.2644608 0.2895872 0.169792 0.3999872 0.112448 0.2688128 0.0593792 0.1153536 0.1044224 0.131392 0.141504 0.3061248 0.081408 0.06688 0.1079424 1.6408064 0.040832 0.1237376 0.1593728 0.1264 0.334016 0.0691712 0.1714432 0.03808 0.2317312 0.3291648 0.1139328 0.0766848 0.1319424 0.2076544 0.0576384 0.3517184 0.7500032,1 1 2 2 2 3 2 2 2 2 4 3 3 2 2 4 4 2 3 2 2 3 2 2 1 1,rest A#4+33 D4+48 F4-43 F#4+15 G4+16 rest C4-7 B3+45 B3-3 F4-46 F#4+36 rest C4-39 C4-47 rest C4-44 B3-8 C4+2 F#4+39 G4+37 rest C4-40 C4-46 B3+41 C5-35 D#5+44 E4-2 G4+34 F4-43 F4-9 F4-39 D#4+12 D#4+17 F4+1 D4+0 D#4-4 F4-6 rest,0.140 0.190 0.070 0.320 0.551 0.179 0.324 0.345 0.377 0.550 0.354 1.060 0.566 0.387 0.147 0.314 0.246 0.110 0.196 0.384 1.340 0.512 0.328 0.493 0.562 0.754 0.140 0.130 0.130 0.527 0.410 0.403 0.210 0.260 0.414 0.209 0.265 0.352 0.750,0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 1 1 1 1 0 0 0 0 1 0 0 0 0
Skyfall_seg024,SP l eh t dh ah s g ay f ao l SP,1.9604224 0.151808 0.168 0.1000064 0.0848256 0.146944 0.1494528 0.1244672 0.4249344 0.2081792 1.2216064 0.339584 0.4708096,1 1 3 3 2 2 1,rest D4-11 D4-15 D4+17 B3-4 F4+15 G4+15 G4-17 rest,1.960 0.152 0.353 0.421 0.633 0.261 0.280 1.020 0.471,0 0 0 0 0 0 1 1 0
Skyfall_seg025,SP w eh n ih t k r ah m b ax l z AP w iy w ih l s t ae n d t ao ae n d f ey s ih t ao l SP,0.4708096 0.1149184 0.2850816 0.0872704 0.152832 0.1099008 0.1698048 0.0491008 0.3009024 0.1197952 0.155712 1.2036608 0.7010304 0.1197952 0.4093824 0.0697856 0.3010304 0.0791808 0.2010368 0.0924288 0.1075712 0.1051136 0.2844672 0.1093888 0.0406144 0.1746048 1.5677952 0.148224 0.109376 0.0395776 0.1286912 0.3446528 0.0898048 0.1972736 0.0557824 0.2036096 0.2999936 0.060416,1 1 2 4 3 3 2 2 4 4 1 4 2 2 2 1,rest B3+18 B3+4 B3+16 B3+16 C4+46 F#4+13 G#4-36 rest C4-38 B3+16 B3+34 A#4-48 B4+48 F#4-3 E4+42 E4+41 E4+3 D#4-37 D#4+7 rest,0.471 0.115 0.372 0.482 0.400 0.176 0.324 1.701 0.479 0.380 0.506 0.609 0.295 0.460 0.230 0.583 0.426 0.434 0.253 0.504 0.060,0 0 0 0 0 1 0 1 0 0 0 0 0 1 1 1 0 0 0 0 0
Skyfall_seg026,SP t ax g eh dh er SP,0.060416 0.0985728 0.115648 0.1305984 0.2457984 0.0707456 0.3282304 0.2104064,1 1 2 2 1 1,rest B3+16 D4+15 D#4-46 F4-47 rest,0.060 0.099 0.246 0.317 0.328 0.210,0 0 0 0 0 0
Skyfall_seg027,SP ae t s k ay f ao l SP,0.2104064 0.6033408 0.1279104 0.0895616 0.141696 0.6374912 0.1788416 1.75136 0.2093824 3.5500032,1 1 3 2 2 1,rest C#4+42 rest C#4+39 rest B3+43 rest,0.210 0.603 0.359 0.637 0.179 1.961 3.550,0 0 0 0 1 0 0
Skyfall_seg028,SP w eh r y uw g ow ay g ow SP,3.5500032 0.0770176 0.174016 0.0593792 0.0593664 0.2802176 0.0999936 0.3801984 0.4 0.1331968 1.4470272 0.4697728,1 1 3 2 1 2 1 1,rest C4-33 C4+1 C#4+11 C#4+8 C#4-2 rest G3+47 A#3+15 B3+36 rest,3.550 0.077 0.293 0.380 0.380 0.380 0.153 0.107 0.240 1.100 0.470,0 0 0 0 0 0 1 0 1 1 0
Skyfall_seg029,SP w ah t y uw s iy ay s iy AP ay n ow ay d n eh v er b iy m iy SP,0.4697728 0.0500096 0.1062272 0.1541888 0.037184 0.1534208 0.1758336 0.3677952 0.436608 0.188352 1.2303872 0.4221952 0.2382208 0.0788096 0.2909952 0.266368 0.0748288 0.1705344 0.1523712 0.0748288 0.121472 0.1411072 0.3588864 0.1019008 0.6970752 0.1208192,1 1 3 2 1 2 1 1 2 1 3 2 2 2 1 1,rest D4+50 D#4-37 D4-45 D4-14 C#4-7 D4+12 rest F#4+8 F4-41 E4+10 E4+43 E4-44 B3-36 C4-14 B3+39 rest,0.470 0.050 0.298 0.329 0.368 0.625 1.230 0.422 0.317 0.291 0.512 0.227 0.263 0.188 0.272 0.697 0.121,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
